4.263565891472868158e-02,2.325581395348837177e-02,8.217054263565891636e-01,1.124031007751938038e-01
1.550387596899224785e-02,3.875968992248061962e-03,9.418604651162790775e-01,3.875968992248061962e-02
2.984496124031007502e-01,3.720930232558139483e-01,3.488372093023255766e-02,2.945736434108527368e-01
4.620596205962059777e-01,4.932249322493225119e-01,5.420054200542005415e-03,3.929539295392953796e-02
