9.160000000000000000e+02 8.030000000000000000e+02 7.690000000000000000e+02 3.650000000000000000e+02 1.357000000000000000e+03 1.165000000000000000e+03 1.431000000000000000e+03 1.153000000000000000e+03 5.370000000000000000e+02 1.023000000000000000e+03
1.441000000000000000e+03 1.358000000000000000e+03 1.218000000000000000e+03 1.160000000000000000e+03 9.300000000000000000e+01 4.140000000000000000e+02 3.500000000000000000e+01 1.170000000000000000e+02 1.120000000000000000e+02 7.800000000000000000e+01
1.200000000000000000e+01 5.000000000000000000e+00 1.680000000000000000e+02 2.600000000000000000e+01 9.330000000000000000e+02 1.133000000000000000e+03 1.085000000000000000e+03 9.630000000000000000e+02 1.129000000000000000e+03 9.160000000000000000e+02
1.510000000000000000e+02 1.450000000000000000e+02 3.600000000000000000e+01 1.570000000000000000e+02 1.800000000000000000e+01 3.400000000000000000e+01 2.900000000000000000e+01 3.100000000000000000e+01 3.900000000000000000e+01 2.400000000000000000e+01
