3.912e+03,4.519e+03,1.095e+03,5.196e+03,4.400e+02,9.630e+02,3.970e+02,6.710e+02,8.900e+02,2.870e+02
2.780e+02,1.960e+02,1.885e+03,5.971e+03,4.356e+03,3.878e+03,3.155e+03,3.106e+03,3.995e+03,2.986e+03
3.020e+03,3.595e+03,2.027e+03,1.388e+03,1.717e+03,2.816e+03,2.251e+03,3.010e+03,6.690e+02,2.284e+03
8.270e+02,1.112e+03,4.550e+02,2.093e+03,5.950e+02,6.850e+02,5.870e+02,7.570e+02,8.870e+02,6.120e+02
