run_id,condition_order,condition_id,condition_label,ability_group,switch_cost_condition,rho,switch_cost_s,rng_seed,learning_time,reward_rate,specialization_signed_x,specialization_abs_x,switching_parameter_a
1021,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8391931039128914,0.4807638854891336,0.4807638854891336,2.6304285363466766
1022,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8386562981891396,0.3694383002348761,0.3694383002348761,2.5705888188581993
1023,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8390772791782322,0.4451353633135634,0.4451353633135634,2.579329769472915
1024,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.840290437656828,0.6263838769927036,0.6263838769927036,2.5340493438409357
1025,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8400541232519796,0.5862636509315432,0.5862636509315432,2.524544763036851
1026,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8387156188131986,0.31898381325713127,0.31898381325713127,2.230537745013217
1027,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8401614325932376,0.5257522079435853,0.5257522079435853,2.311564734480463
1028,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8402364698325314,0.5620340019328223,0.5620340019328223,2.3889148823444293
1029,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8410180178631473,0.7136741780121312,0.7136741780121312,2.491858348827009
1030,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8373370460414149,0.12963899961166483,0.12963899961166483,2.782380568815288
1031,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8406526549651064,0.6156126939738763,0.6156126939738763,2.3820592016368076
1032,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.838910348682157,0.4223237727776479,0.4223237727776479,2.6032030025021697
1033,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393324362312505,0.5181102097112953,0.5181102097112953,2.6670330575443666
1034,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839948300157492,0.5816079913232122,0.5816079913232122,2.555139485461017
1035,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8432023662774148,0.8701720577826514,0.8701720577826514,2.2859634390737127
1036,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8402726297308086,0.661266706222124,0.661266706222124,2.6201491279641136
1037,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839954142434328,0.5646623899888763,0.5646623899888763,2.508233715545398
1038,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8382239267948667,0.30026828192870975,0.30026828192870975,2.623100622263845
1039,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8380525565170623,0.24442727371195097,0.24442727371195097,2.406825964891675
1040,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8386163892639084,0.3407333945297809,0.3407333945297809,2.4590842905579913
1041,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8395154370665516,0.5169415908950651,0.5169415908950651,2.5710874050401933
1042,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8415726111143152,0.7632549520207541,0.7632549520207541,2.4410421925950123
1043,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8388191459158542,0.46840669161948273,0.46840669161948273,2.8226279048282943
1044,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8394370821811845,0.47749989849487906,0.47749989849487906,2.4873187374116785
1045,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8407232467782686,0.6578523642368643,0.6578523642368643,2.4601045117535962
1046,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8394701640408194,0.53356183064072,0.53356183064072,2.6408420858649824
1047,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8387955670263093,0.46635045874519293,0.46635045874519293,2.8322374835586728
1048,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8392895186712067,0.5032981636754582,0.5032981636754582,2.6464818867190787
1049,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8404066395707468,0.6913791882263708,0.6913791882263708,2.6379609216265205
1050,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.837914083042603,0.232036008931202,0.232036008931202,2.527704432000803
1051,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8387820911950529,0.4723823796848444,0.4723823796848444,2.86017872582139
1052,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.840698622984771,0.5709268854411624,0.5709268854411624,2.2470636765554235
1053,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8429312404371563,0.7639295301123527,0.7639295301123527,2.1335030484545827
1054,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8396378203444641,0.5898637604031004,0.5898637604031004,2.7087857467464156
1055,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.843891291581706,0.8325484642325174,0.8325484642325174,2.0912636825692528
1056,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.838602966129989,0.37499918455295994,0.37499918455295994,2.639775774888574
1057,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8419044270743015,0.7792558374866541,0.7792558374866541,2.3905295764836283
1058,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.83966351713552,0.5262853634078962,0.5262853634078962,2.527904450339768
1059,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8396843128413577,0.5054726142068218,0.5054726142068218,2.455474862790638
1060,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8391470024524016,0.4234019692473351,0.4234019692473351,2.4548750564647004
1061,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8423653273806433,0.6777309703650535,0.6777309703650535,2.06135454148066
1062,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.84061400444746,0.6193472881480055,0.6193472881480055,2.404291318235096
1063,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8433596289797346,0.8331620348103305,0.8331620348103305,2.1882975037311576
1064,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8396471575165175,0.4333374825869202,0.4333374825869202,2.212347685916434
1065,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8397976985968784,0.5419194849084827,0.5419194849084827,2.5121914935589635
1066,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8406777435109142,0.6152286422680505,0.6152286422680505,2.3727574072461666
1067,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8384088132566399,0.3294970954189849,0.3294970954189849,2.5929206845468484
1068,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8381509291094613,0.3048056917193844,0.3048056917193844,2.7394500919369427
1069,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8375675761017584,0.1731581571615868,0.1731581571615868,2.601260947782658
1070,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8399738957691195,0.5043837811627003,0.5043837811627003,2.321692031085871
1071,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.838838207158758,0.4095459697692168,0.4095459697692168,2.6037066625894343
1072,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393313470114719,0.4437755998756927,0.4437755998756927,2.4252288070290846
1073,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8378245264508072,0.22919722114096838,0.22919722114096838,2.6805930751710436
1074,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8384924299319373,0.3553915052774103,0.3553915052774103,2.645724522015659
1075,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839085926257959,0.4512809375278395,0.4512809375278395,2.5956290672895945
1076,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8409653092519344,0.7360669236538407,0.7360669236538407,2.55296362656898
1077,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8381598736137785,0.29973881117193024,0.29973881117193024,2.69804809985362
1078,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.842230261004891,0.8414375588564975,0.8414375588564975,2.4320866528847134
1079,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8392701572088066,0.46182465247023263,0.46182465247023263,2.5244734717559685
1080,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839509142482665,0.456292425642801,0.456292425642801,2.3754774979221036
1081,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8395518130786546,0.4778447925554606,0.4778447925554606,2.4297995771800283
1082,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8374116977001613,0.14278075188693132,0.14278075188693132,2.532372336007353
1083,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8407896999783789,0.682536135570245,0.682536135570245,2.4942567336489896
1084,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8418265659751099,0.7653529975511091,0.7653529975511091,2.3819391632562192
1085,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8390089808803268,0.45920395354257565,0.45920395354257565,2.669906714517369
1086,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8399429211066802,0.5930442569836799,0.5930442569836799,2.58627080234185
1087,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8390237563053546,0.4013098776817706,0.4013098776817706,2.4422881569677735
1088,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8458278810935943,1.0503667583015706,1.0503667583015706,2.175722222206673
1089,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8392806913145656,0.44553088783247946,0.44553088783247946,2.460446941553543
1090,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8391464464440523,0.5384697913815926,0.5384697913815926,2.8233547932361573
1091,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8389563409507477,0.4720485286148984,0.4720485286148984,2.7444655714006543
1092,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8450277760440654,0.9761082564748872,0.9761082564748872,2.167190865339637
1093,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839332280301848,0.48049224723804257,0.48049224723804257,2.5526577804905615
1094,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8398339567509392,0.5823401453907722,0.5823401453907722,2.6045527506846744
1095,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8386468548764991,0.45076492964421633,0.45076492964421633,2.8892116179821903
1096,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8403521461297544,0.5692229402458348,0.5692229402458348,2.365362055957535
1097,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8388104285479894,0.442659336460626,0.442659336460626,2.7445497221258854
1098,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8405365215170597,0.740830520414943,0.740830520414943,2.6944235115789987
1099,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8404153921575368,0.637154542207559,0.637154542207559,2.5150258498187723
1100,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8398570130458018,0.5210652486678602,0.5210652486678602,2.4251853048283127
1101,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8414036123615767,0.6585206655140253,0.6585206655140253,2.2593048804743416
1102,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8392099079756614,0.4774553582158386,0.4774553582158386,2.610356166259071
1103,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839886815883707,0.6283886666883843,0.6283886666883843,2.6935244140463235
1104,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8386948345748021,0.3536921058670798,0.3536921058670798,2.4613225032017634
1105,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8413590193819863,0.7113414596444457,0.7113414596444457,2.3909287833829396
1106,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8396683730383933,0.4964719840399229,0.4964719840399229,2.4344398254075688
1107,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8406471635019976,0.6482428819404136,0.6482428819404136,2.4625857051033875
1108,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8391809766819149,0.43616627834193933,0.43616627834193933,2.483694931750953
1109,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8396578208627705,0.5264896999659504,0.5264896999659504,2.5311393553191106
1110,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839719657838312,0.47377403619183384,0.47377403619183384,2.3332196301060497
1111,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393292470594238,0.5168658658080082,0.5168658658080082,2.665131082859921
1112,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8415468439903098,0.6972525314105102,0.6972525314105102,2.309919849208958
1113,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8386848659064416,0.4401950027545161,0.4401950027545161,2.826048387645643
1114,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8377494950933067,0.23309152984744846,0.23309152984744846,2.8760122704429696
1115,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8390662173412834,0.4017812605311203,0.4017812605311203,2.416219165243391
1116,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8425889779230228,0.8244747200175028,0.8244747200175028,2.323994515830219
1117,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8370420110975992,0.06048027805668628,0.06048027805668628,2.810385715307838
1118,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8389463138185674,0.44660653337985357,0.44660653337985357,2.667091133972618
1119,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8387932059394442,0.4230154848811721,0.4230154848811721,2.687006117722036
1120,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8396741185745173,0.49407221958268743,0.49407221958268743,2.4239433170251905
1121,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8406380461661453,0.6331224751629887,0.6331224751629887,2.429883406394391
1122,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8399835887049383,0.4842757039487552,0.4842757039487552,2.2487655021293516
1123,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8408668122290839,0.6896158722274798,0.6896158722274798,2.4858768890680536
1124,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8379352486221652,0.23770469952450762,0.23770469952450762,2.548713035017246
1125,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8384122769198337,0.37225014426214276,0.37225014426214276,2.7950430214038255
1126,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8414446871155244,0.6841318180674584,0.6841318180674584,2.3077898890252833
1127,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8382151805581008,0.28181333792914626,0.28181333792914626,2.506108923131454
1128,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.840617655248985,0.5833672854071824,0.5833672854071824,2.3095656093624886
1129,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8373794383158172,0.14039227528728115,0.14039227528728115,2.8316368144156367
1130,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8382155637392197,0.30476073821197847,0.30476073821197847,2.6609092653121755
1131,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8405534471682187,0.599331805587925,0.599331805587925,2.374142336396033
1132,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839922765661283,0.561430459505912,0.561430459505912,2.5125376204471537
1133,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8374803895805437,0.154812999632952,0.154812999632952,2.5111912111912384
1134,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.83837091687323,0.3500000737928292,0.3500000737928292,2.734849258227061
1135,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8379512965974687,0.26296294238844936,0.26296294238844936,2.7438472210157583
1136,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8379454149946822,0.2668956286038702,0.2668956286038702,2.782154545952033
1137,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393711821688775,0.583160548576057,0.583160548576057,2.8184487169867567
1138,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393083351698677,0.5975853737136037,0.5975853737136037,2.8843969661174564
1139,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8403262131491109,0.5222888414876415,0.5222888414876415,2.235253262453782
1140,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8397540811105664,0.5847600133711128,0.5847600133711128,2.644849429668242
1141,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8394625445158733,0.5445532373015183,0.5445532373015183,2.6746919260416395
1142,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393225552473979,0.5094360267574496,0.5094360267574496,2.6470616276311465
1143,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8385548683397671,0.38073507960253694,0.38073507960253694,2.704891257213876
1144,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8415111633657101,0.7774538022288329,0.7774538022288329,2.4843672460420527
1145,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8395478413882336,0.5419477119508809,0.5419477119508809,2.626423553310441
1146,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8392562102912827,0.5017006342778298,0.5017006342778298,2.659723331623115
1147,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8407564085242129,0.6285555756913103,0.6285555756913103,2.3801322853492786
1148,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8391483432570817,0.50897066210969,0.50897066210969,2.74087169934241
1149,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8429390336631009,0.8097348008233372,0.8097348008233372,2.224434210543306
1150,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393646576813457,0.5247919094161309,0.5247919094161309,2.669321007714146
1151,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8395292131124334,0.5138135874950418,0.5138135874950418,2.5550928626489005
1152,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8402765844829165,0.6455688560703272,0.6455688560703272,2.583612527557992
1153,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393994201379745,0.5021460024193032,0.5021460024193032,2.585184682255867
1154,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8418073438693892,0.7764156685553678,0.7764156685553678,2.408366394375387
1155,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8387357892569927,0.3231971416118773,0.3231971416118773,2.2419084917802823
1156,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.838507942869985,0.3867926747403923,0.3867926747403923,2.769982998506338
1157,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839380583396884,0.4907354809150725,0.4907354809150725,2.559702648401435
1158,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8397260782417271,0.48681352450722837,0.48681352450722837,2.3752944593244045
1159,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8395749993321453,0.5143177937622005,0.5143177937622005,2.534393713579292
1160,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8385227130303926,0.35298477530768485,0.35298477530768485,2.606681732893575
1161,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839179156080315,0.5157731268307925,0.5157731268307925,2.7430014287118096
1162,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8396694718356678,0.46200360875667557,0.46200360875667557,2.3149851219505346
1163,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8375235461483977,0.17260619837199273,0.17260619837199273,2.7921990670750905
1164,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8391805869292144,0.42502800440554167,0.42502800440554167,2.4407982731298854
1165,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8375445813327341,0.1715160545355537,0.1715160545355537,2.6727760167936436
1166,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8408320225230894,0.648289474571443,0.648289474571443,2.403466367129479
1167,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8410840608121691,0.6466947965154466,0.6466947965154466,2.3226871229855406
1168,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8402111944710863,0.6528840409860479,0.6528840409860479,2.623813769220346
1169,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393227320552337,0.5046208350390505,0.5046208350390505,2.6327167358214756
1170,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393272700217986,0.5914401924272877,0.5914401924272877,2.8603301136574384
1171,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8395135088609276,0.48126316488835935,0.48126316488835935,2.46059659721425
1172,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8412052457843674,0.7087953392842956,0.7087953392842956,2.427996120270001
1173,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8415394916340206,0.7968941626964231,0.7968941626964231,2.5138924931460718
1174,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8378534354714935,0.24532262154171366,0.24532262154171366,2.773209259367054
1175,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8382407576328639,0.28774370272820465,0.28774370272820465,2.5176827361858853
1176,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.837561149854855,0.18062080174368098,0.18062080174368098,2.7822594291258445
1177,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8380826104156429,0.26902025951758984,0.26902025951758984,2.589302614547291
1178,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8379509877598148,0.26449307707353015,0.26449307707353015,2.7557488713809986
1179,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8393345775961043,0.4699819980928221,0.4699819980928221,2.516677711282173
1180,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8384183722674765,0.321391707815537,0.321391707815537,2.5371016303696314
1181,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8413482149157255,0.628646468284624,0.628646468284624,2.2006710422898146
1182,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8406779198409973,0.6441755369648364,0.6441755369648364,2.4430455050303888
1183,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8407434883665706,0.7152538014563036,0.7152538014563036,2.5777526727651616
1184,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8385182046970062,0.3373545605613653,0.3373545605613653,2.5300359754621686
1185,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8389698815679865,0.4657356831730026,0.4657356831730026,2.715800641210439
1186,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8390942253310423,0.482826810090542,0.482826810090542,2.69405899722521
1187,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8386479124672803,0.35242820940876823,0.35242820940876823,2.494321977401613
1188,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8409465721624488,0.6007134388732117,0.6007134388732117,2.2480748788358933
1189,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8419953769628916,0.7120937064911851,0.7120937064911851,2.229466119921201
1190,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8401147733507622,0.6187669498928736,0.6187669498928736,2.581247116705448
1191,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8406406155210153,0.6716256330167406,0.6716256330167406,2.5176632748553014
1192,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8409642110105082,0.7564769654821851,0.7564769654821851,2.593398549923162
1193,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8399132881499647,0.5726262661870395,0.5726262661870395,2.546271616667834
1194,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8384382608877696,0.43052778552988247,0.43052778552988247,2.9904175541149347
1195,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8375234828780527,0.16727143719999,0.16727143719999,2.674621820000997
1196,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.8411670137001147,0.6825094331661851,0.6825094331661851,2.3815336861738468
1197,2,rho085_low_s,"rho<1, low s",mixed ability,low,0.85,0.05,311001,170,0.839580995128902,0.5645027134895165,0.5645027134895165,2.670921203102135
